DTXSID,PREFERRED NAME,CASRN,INCHIKEY,IUPAC NAME,SMILES,INCHI STRING,MOLECULAR FORMULA,AVERAGE MASS,MONOISOTOPIC MASS,QC Level,# ToxCast Active,Total Assays,% ToxCast Active
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10814392,"4-[(1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Heptadecafluorooctane-1-sulfonyl)oxy]-2-hydroxybenzoic acid",61753-99-9,KDZOBZCZHHPJGM-UHFFFAOYSA-N,"4-[(1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Heptadecafluorooctane-1-sulfonyl)oxy]-2-hydroxybenzoic acid",OC(=O)C1=C(O)C=C(OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,"InChI=1S/C15H5F17O6S/c16-8(17,10(20,21)12(24,25)14(28,29)30)9(18,19)11(22,23)13(26,27)15(31,32)39(36,37)38-4-1-2-5(7(34)35)6(33)3-4/h1-3,33H,(H,34,35)
",C15H5F17O6S,636.23,635.953538,5, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10815708,"O-(2,2,3,3,4,4,4-Heptafluorobutyl) methylphosphonothioate",61631-26-3,JWUYLEYMAGRBQQ-UHFFFAOYSA-M,"O-(2,2,3,3,4,4,4-Heptafluorobutyl) methylphosphonothioate",CP([O-])(=S)OCC(F)(F)C(F)(F)C(F)(F)F,"InChI=1/C5H6F7O2PS/c1-15(13,16)14-2-3(6,7)4(8,9)5(10,11)12/h2H2,1H3,(H,13,16)/p-1
",C5H5F7O2PS,293.12,292.964158,2, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10816573,"2-(1,1,2,2,3,3-Hexafluoropropyl)-1H-benzimidazole",61532-03-4,QBJVAHXTVGOEBQ-UHFFFAOYSA-N,"2-(1,1,2,2,3,3-Hexafluoropropyl)-1H-benzimidazole",FC(F)C(F)(F)C(F)(F)C1=NC2=CC=CC=C2N1,"InChI=1S/C10H6F6N2/c11-7(12)9(13,14)10(15,16)8-17-5-3-1-2-4-6(5)18-8/h1-4,7H,(H,17,18)
",C10H6F6N2,268.162,268.043517,5, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10818077,[(Trifluoromethyl)sulfanyl]methanesulfinyl chloride,61363-07-3,PXKZSIFRAJQGEJ-UHFFFAOYSA-N,[(Trifluoromethyl)sulfanyl]methanesulfinyl chloride,FC(F)(F)SCS(Cl)=O,"InChI=1S/C2H2ClF3OS2/c3-9(7)1-8-2(4,5)6/h1H2
",C2H2ClF3OS2,198.6,197.918769,5, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10818330,"2,2,3,3,4,4,5,6,6-Nonafluoro-5-(trifluoromethyl)oxane",61340-74-7,TZYJXNAJDNCXBR-UHFFFAOYSA-N,"2,2,3,3,4,4,5,6,6-Nonafluoro-5-(trifluoromethyl)oxane",FC(F)(F)C1(F)C(F)(F)OC(F)(F)C(F)(F)C1(F)F,"InChI=1S/C6F12O/c7-1(4(12,13)14)2(8,9)3(10,11)6(17,18)19-5(1,15)16
",C6F12O,316.046,315.975753,5, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10820110,"2,2-Dimethyl-1-[(trifluoromethyl)sulfanyl]aziridine",61170-54-5,AJRVMWIRYDIABQ-UHFFFAOYSA-N,"2,2-Dimethyl-1-[(trifluoromethyl)sulfanyl]aziridine",CC1(C)CN1SC(F)(F)F,"InChI=1S/C5H8F3NS/c1-4(2)3-9(4)10-5(6,7)8/h3H2,1-2H3
",C5H8F3NS,171.18,171.032955,5, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10821369,1-Nitro-2-(pentafluoroethyl)benzene,60979-15-9,OIICZKWDOWBHOS-UHFFFAOYSA-N,1-Nitro-2-(pentafluoroethyl)benzene,[O-][N+](=O)C1=CC=CC=C1C(F)(F)C(F)(F)F,"InChI=1S/C8H4F5NO2/c9-7(10,8(11,12)13)5-3-1-2-4-6(5)14(15)16/h1-4H
",C8H4F5NO2,241.117,241.016219,2, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10821607,"chloro-dimethyl-(2,3,4,5,6-pentafluorophenyl)phosphanium;gold",60764-76-3,MZXCZJXJAMSVDA-UHFFFAOYSA-N,,[Au].C[P+](C)(Cl)C1=C(F)C(F)=C(F)C(F)=C1F,"InChI=1S/C8H6ClF5P.Au/c1-15(2,9)8-6(13)4(11)3(10)5(12)7(8)14;/h1-2H3;/q+1;
",C8H6AuClF5P,460.52,459.947601,5, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10822573,"2'-Deoxy-5-(1,1,1,3,3,3-hexafluoro-2-hydroxypropan-2-yl)uridine",79383-26-9,JAVXAEOQEKAYNL-RRKCRQDMSA-N,"2'-Deoxy-5-(1,1,1,3,3,3-hexafluoro-2-hydroxypropan-2-yl)uridine",OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(C(=O)NC1=O)C(O)(C(F)(F)F)C(F)(F)F,"InChI=1S/C12H12F6N2O6/c13-11(14,15)10(25,12(16,17)18)4-2-20(9(24)19-8(4)23)7-1-5(22)6(3-21)26-7/h2,5-7,21-22,25H,1,3H2,(H,19,23,24)/t5-,6+,7+/m0/s1
",C12H12F6N2O6,394.226,394.059955,5, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10822891,"5,5,5-Trifluoropent-3-en-2-one",75747-61-4,IQUVUQSZDQNGPN-UHFFFAOYSA-N,"5,5,5-Trifluoropent-3-en-2-one",CC(=O)C=CC(F)(F)F,"InChI=1S/C5H5F3O/c1-4(9)2-3-5(6,7)8/h2-3H,1H3
",C5H5F3O,138.089,138.029249,5, 
